"ATHLETE","DATE","AAL","SPEEDMAX","JUMPS","PHYSIOLOAD","EXERTIONS","DISTANCE","TIME","COUNTERMOVEMENT_DEPTH","PEAK_POWER_BM","FLIGHT_TIME","JUMP_HEIGHT_FT_RELATIVE_LANDING_RFD","JUMP_HEIGHT_FT_RELATIVE_PEAK_LANDING_FORCE","JUMP_HEIGHT_IMP_DIS","JUMP_HEIGHT_IMP_MOM","LANDING_RFD","MEAN_LANDING_ACCELERATION","MEAN_LANDING_POWER","MEAN_LANDING_VELOCITY","MEAN_TAKEOFF_ACCELERATION","CONCENTRIC_MEAN_FORCE","ECCENTRIC_MEAN_FORCE","ECCENTRIC_MEAN_POWER","ECCENTRIC_CONCENTRIC_MEAN_FORCE_RATIO","CONCENTRIC_MEAN_POWER","CONCENTRIC_MEAN_POWER_BM","ECCENTRIC_MEAN_POWER_BM","MEAN_TAKEOFF_VELOCITY","PEAK_LANDING_ACCELERATION","PEAK_LANDING_FORCE","PEAK_LANDING_POWER","PEAK_LANDING_VELOCITY","PEAK_TAKEOFF_ACCELERATION","TAKEOFF_PEAK_FORCE","PEAK_POWER","CONCENTRIC_PEAK_VELOCITY","CONCENTRIC_RFD","CONCENTRIC_TIME_TO_PEAK_FORCE","CONTRACTION_TIME","ECCENTRIC_DURATION","LANDING_NET_PEAK_FORCE_BM","PEAK_NET_TAKEOFF_FORCE_BM","CONCENTRIC_RFD_BM","VERTICAL_VELOCITY_AT_TAKEOFF","CONCENTRIC_DURATION","CONTRACTION_TIME_ECCENTRIC_DURATION","ECCENTRIC_CONCENTRIC_DURATION","FLIGHT_TIME_CONTRACTION_TIME","FLIGHT_TIME_ECCENTRIC_DURATION","MINIMUM_ECCENTRIC_FORCE","BRAKING_PHASE_DURATION","TIME_TO_BRAKING_PHASE","ECCENTRIC_ACCELERATION_PHASE_DURATION","ECCENTRIC_DECELERATION_PHASE_DURATION","BRAKING_PHASE_DURATION_CONTRACTION_TIME","BRAKING_PHASE_DURATION_CONCENTRIC_DURATION","ECCENTRIC_MEAN_BRAKING_FORCE","ECCENTRIC_MEAN_DECELERATION_FORCE","FORCE_AT_PEAK_POWER","P_1_CONCENTRIC_IMPULSE","P_2_CONCENTRIC_IMPULSE","ECCENTRIC_BRAKING_RFD","ECCENTRIC_BRAKING_RFD_BM","ECCENTRIC_DECELERATION_RFD","TAKEOFF_PEAK_FORCE_BM","CONCENTRIC_PEAK_FORCE","CONCENTRIC_PEAK_FORCE_BM","ECCENTRIC_PEAK_FORCE","ECCENTRIC_PEAK_FORCE_BM","PEAK_LANDING_FORCE_BM","MEAN_ECCENTRIC_CONCENTRIC_POWER_TIME","LOWER_LIMB_STIFFNESS","CONCENTRIC_RPD","CONCENTRIC_RPD_BM","RSI_MODIFIED","TOTAL_WORK","VELOCITY_AT_PEAK_POWER","ECCENTRIC_PEAK_VELOCITY","ECCENTRIC_PEAK_POWER","ECCENTRIC_BRAKING_IMPULSE","ECCENTRIC_DECELERATION_IMPULSE","CONCENTRIC_IMPULSE","FORCE_AT_ZERO_VELOCITY","POSITIVE_IMPULSE","ECCENTRIC_UNLOADING_IMPULSE","POSITIVE_TAKEOFF_IMPULSE","CMJ_STIFFNESS","CONCENTRIC_MEAN_FORCE_BM","ECCENTRIC_PEAK_POWER_BM","ECCENTRIC_PEAK_POWER_CONCENTRIC_PEAK_POWER","P_2_CONCENTRIC_IMPULSE_P_1_CONCENTRIC_IMPULSE","CONCENTRIC_IMPULSE_100_MS_CONCENTRIC_IMPULSE","LANDING_IMPULSE","ECCENTRIC_DECELERATION_IMPULSE_BM","DISPLACEMENT_AT_TAKEOFF","FORCE_AT_ZERO_VELOCITY_BM","RSI_MODIFIED_IMP_MOM"
2,"2023-11-12",1.61686919823931,-1.36604135381502,1.61636227096647,1.44326744780594,0.225049098564789,1.10652255123611,1.36898979864032,-0.454636510593142,-0.358816346100234,0.782676207651955,-0.329943288058716,-0.29787180447524,0.848623916285361,0.84050950648957,-0.344195059690974,0.292596444083264,0.972971673665206,0.0886964055132631,-0.107588100073087,0.256705038830655,0.355520446624652,0.770081175886013,-0.0450437989866766,0.468599940418832,0.259762133073816,0.808017697660333,0.745499298174992,-0.242716095200585,-0.258209871237357,0.0668749892215312,-1.03756441240357,-0.10650336740836,0.298682968313667,0.21490862797215,0.798449954464705,-0.422943020732125,-0.327527150266358,-0.0892616303983498,-0.342332883553523,-0.242716095200585,0.0124365750898105,-0.389761884350515,0.85658749852613,0.149987716403189,0.970645735246069,-0.969772546595219,0.208348390458169,0.355846370109596,0.53990437756787,0.133624671427079,-0.611324617893018,-0.0490863783631412,-0.489965306606762,0.484245729603406,0.00243607113027422,0.0947453719685914,0.552025360550653,-0.107474165730834,0.642449705685756,0.0855473075582483,-0.0650847560384303,-0.13505808197205,0.262597748277619,0.012487901829102,0.229778469186767,-0.106647229645249,0.509468622050984,0.414020860150785,-0.242741020353562,0.14656033157559,-0.0737279065665934,-0.194164076986261,-0.356014263651786,0.214506152183126,0.664360837062944,0.991271259512969,-0.676046042598862,0.660911464724829,-0.0722743310413492,0.274389184155055,0.507710041242948,0.479520335133278,0.883773350770665,0.33584356118899,0.381641228278519,-0.231333695360501,-0.107430238972957,0.567850631915424,0.70469847313415,-0.373578908673487,0.0359866159576582,-0.262515025123849,0.675640925530787,0.0871414734837649,0.372911088124785,0.0870750491630823
2,"2023-12-09",0.237144498278303,-0.0470390080897964,0.480042497073035,0.338065947534451,0.0466615562161856,0.118826497853447,1.65256018399416,-0.470439884014813,0.377092391208991,1.14877884183832,-0.600410344206356,-0.671536207570233,1.87292713683856,1.86594719226517,-0.530850491875756,0.546850234141097,0.561000865112745,0.158146931218107,-0.00730143880846045,0.120259232094602,0.145361599671125,-0.0731142232597656,-0.121930389720329,0.523269126171073,0.573915977169457,-0.167914496323909,1.03254387655672,-0.53077163958528,-0.524218371830393,-0.372446674989984,-0.767463877572343,-0.376196881522558,-0.21507405754474,0.379026302493394,1.79570582625259,-0.985918789122889,-0.879549386001159,0.504522258771614,0.590040376350049,-0.53077163958528,-0.38983917242579,-0.915617909585466,1.85815736387832,0.20867856195238,-0.72144435380176,0.635295371193317,-0.282052255459885,-0.390157524353006,1.05138937598923,0.87893567745414,-0.0369645499845406,1.06832821239738,-0.0913347440085917,0.781897181527256,1.4393787885537,-0.410281415464232,-0.21258805613174,-0.26704460917026,0.518611121494795,0.178403973578119,-0.530009498478784,-0.554724541343039,-0.135146586857399,-0.389767886308947,-0.187868842401622,-0.376139635531077,0.187648338911589,0.182958922707867,-0.530788337729238,-0.259128694399467,-0.361927545967655,-0.200411901002994,-0.267457409958212,-0.0984448792882404,0.692976279665591,1.99975316018209,1.01683721341109,-0.857089706570924,-0.158674791600548,-0.261718922943936,0.434851506479313,0.228650709833909,0.514402184525431,1.05116343244109,0.283387596845552,-0.484184751281667,-0.00731299172359736,-1.04215781155187,-1.20635775175067,-0.549453057728782,0.0613672208280416,0.634890422264484,-0.903660495632735,0.280008253420907,0.220623115186737,-0.0506127118356392
2,"2023-12-17",0.175484671646223,-1.30589774036677,1.6873822568348,0.152242283948119,0.448033526500543,-0.0472403003241552,-0.84555987745632,0.47481521219698,0.81374011752499,1.51488147603629,-0.665822617449651,-0.908587302947871,2.62699040156573,2.57050248786564,-0.56443023178871,0.730801001168385,1.62574738744706,0.785682038479733,0.318836278783632,0.403387814644995,0.190753699752975,0.351855582352983,-0.375792693567937,0.916850659864019,1.0303958648465,0.372058469760055,1.50263137448623,-0.768604733855622,-0.698808420209151,-0.458496118875168,0.339680888963587,0.201084026344913,0.301674195460935,0.698660127695939,2.46254559594208,-0.422943020732125,-0.327527150266358,-0.45601050311825,-0.865026983799681,-0.768604733855622,0.196666186255013,-0.389761884350515,2.5212697448311,0.00326060253343157,1.93895231252274,-1.71342910172126,0.828266092424192,1.14627298880589,0.360318421210155,0.153768212133506,-1.36393436204818,-0.63107314438094,-0.755719015004277,1.16502835930475,0.289638991801623,-0.403517405693707,0.448864702966292,-0.0509194018671972,0.683925219160695,0.124681650861408,0.0242745375130334,-0.0406756838527409,0.535623614697545,0.196763770884726,0.310406694906848,0.201082520795777,0.518074172170452,0.519363618493059,-0.768600162987319,0.442198525275731,0.428006828141812,0.148711380923111,0.0253376792514682,0.853357485462207,0.589466215808317,2.31051753944496,0.478505754380114,0.052788049591144,-0.635493935192975,-0.351740496561897,0.49271564524612,0.540986934459518,0.815231400437108,0.209662391714053,0.138385392161545,0.371676576924794,0.318850542210036,-0.025384622934832,-0.268366359251754,-0.151611154415633,-0.00172634888869236,0.359950921183267,-0.502351010057738,1.10688746581239,0.545502464997402,0.716441745458529
2,"2024-01-13",1.06077778339784,-0.527670464498494,1.47432229922979,1.1463834317082,-0.243218200100295,0.841203372438459,0.280619652948922,0.245104027334209,0.0670112865737631,0.864032348582476,-0.463754056996027,-0.710030333428489,0.571744212448861,0.560341599216023,-0.380896499861358,0.714943176424654,1.40640034505989,0.311930238135976,0.690583820402923,0.723209435802294,0.248561346243339,0.0375853851071628,-0.528435677106936,0.807326001553971,0.811790503790096,-0.113155715700655,0.816220426182085,-0.672841587451136,-0.511802361858687,-0.256387355993363,-0.139012138113541,0.493513868242556,0.583403138422404,0.349183759099145,0.444003590395522,-0.936804228849453,-0.879549386001159,-0.263903950742478,-0.20106420781055,-0.672841587451136,0.444477909877803,-0.916608112698849,0.57881986218353,-0.730374966835478,-0.94061103130598,0.878960202237638,0.423126860235779,0.235865753247962,0.370305841496804,-0.611686334599785,0.319534802510643,0.509620917017131,-0.800011299738668,-0.554228535759644,-0.126505454976215,0.375824160259968,0.64891139786068,0.23042122675042,0.326603318039126,-0.413151961085255,0.576977171092254,0.440962222495546,0.714495333134904,0.444461001712693,0.620894600509583,0.493515099664001,0.679706205518043,0.659868128126858,-0.67284175563581,0.0716321950064388,0.396651144701096,0.582879124430777,0.390371740269698,0.397574176639283,0.0993545989875192,0.417032214119588,0.0169179062558209,0.587271738514129,-0.0676102336512039,-0.240223372545944,-0.0172834785060988,0.717924560952776,0.702953171607549,0.537562563670171,-0.118658381922333,0.339162370282999,0.690442386614656,0.547255009164082,0.540287062951274,-0.937333282071712,0.655590260115028,-0.0495809021620207,-0.0626672172874321,-0.196783759831702,0.708388339861254,0.139197608250853
2,"2024-01-27",1.45922997167589,1.51449708961501,0.551062482941374,1.64917980538017,0.26964598415194,1.29054223246863,0.140184795440355,-0.206882963404425,0.256220555655591,1.3521691941639,-0.600198268627286,-0.601358860394693,1.21982706935171,1.21309106980132,-0.499086421339917,0.706485669894663,1.78191989583956,0.38882189159491,0.302076042243516,0.637291645578742,0.452055300852464,-0.345337469498808,-0.376762764321949,0.880202271407945,0.692587458885788,-0.776013313357033,1.01174354478993,-0.49896408784619,-0.355911823798693,-0.172623999521416,0.112368557669978,0.248959708425501,0.568988359746458,0.68178953587905,1.20095684247548,-0.422943020732125,-0.327527150266358,0.635503999029693,1.01384640357896,-0.49896408784619,0.229954328234194,-0.389761884350515,1.22443145075998,-0.231502779666954,-2.07777906008591,2.27491040398751,-0.351794919769608,-0.664133164619041,0.996258245689248,-0.228959061234616,1.64650461457544,2.41853750956644,-0.711426730272482,-1.15606272344413,-0.130720555622341,0.401917832523538,0.665011725779677,0.2653798632366,0.650706907960006,0.0904230748094611,0.239417729312684,0.0783433676639926,0.605227173257956,0.229916168212522,0.590154269972585,0.249038835607947,0.681216819379971,0.538315448692351,-0.498961425635814,-0.353433344000978,0.0802991794639324,0.265242577291636,0.0129239689540205,-0.116958629179832,0.634679754357735,1.32575901641143,0.0843949880453821,0.377668257220112,0.155923520533427,-0.0382468720071683,0.451786038730701,0.708719949413464,0.879906118446927,1.83960038624669,0.228736352759911,0.0467060405405706,0.302010847618936,0.189172560963393,0.0973996671987707,-0.441091484462341,0.146435256378482,0.659052540409704,-0.0775287023110965,0.0291274380806409,0.572398942804007,-0.242191748621418
2,"2024-02-07",1.00747560573756,-1.33091080405588,2.18452215791318,1.20242864128422,0.470331969294119,0.891289829943415,-0.931981328230823,-0.458481564408672,0.232587193227009,1.39284726462906,-0.62046494164362,-0.856326455145098,1.61741684848394,1.59046261636635,-0.533470390894014,-0.0673761775994482,1.24684615533511,-1.03491388535439,0.0825444193656049,0.400552641889101,0.356722493958295,0.553509504095777,-0.102611622514335,0.780466930260473,0.656839834494193,0.504632363026487,1.28630792411159,-0.775925294380765,-0.60943953606593,-0.351226712028926,-1.56171990573942,0.173726493727434,0.422873948185678,0.568122259028824,1.72962260583291,-0.208271584793741,-0.806557075857299,0.0504522258768692,-0.0880492672162968,-0.775925294380765,0.156685190332928,-0.268435288700933,1.59057672085273,0.0912968708539465,0.351044062380467,-0.41437457599773,0.221704011191716,0.267024432675466,0.504970465897184,0.0933375900203968,-0.215214226232211,0.393223563812727,-0.512111448973338,0.210085096383616,0.0236188701097204,0.100739369020916,0.564359085087925,0.0450371146023642,0.843923736184346,0.0312088084927762,0.0351080223189392,-0.052213829080206,0.353248099242189,0.156523660688219,0.448467663344847,0.173658392686484,0.564436405694365,0.466104786964567,-0.775912534968399,0.105492784221146,-0.0254930163128344,0.0800173943185222,-0.114276511254233,0.344365523759434,0.837413431459571,1.62921166837339,-0.632884876945252,0.589889977260242,0.0972776575079371,0.201738199848129,0.58199186212381,0.595909410454594,0.408328076453226,0.377439201284237,0.418457778351656,-0.155989672706353,0.0827145892973605,0.480821681188956,0.422690157603285,-0.560264994994914,0.129223520372629,0.279157828056376,0.591303924026402,0.29781088534763,0.498968386649277,0.16249690854344
2,"2024-02-15",1.65548022395473,-0.00790566651168008,1.61636227096647,1.64071249817266,-0.26551664289387,1.28297516815687,0.491271939211775,-0.0582764216776471,0.784411968969038,1.71827182833817,-0.655751279632092,-0.965129667144871,2.19035668212583,2.18616182304746,-0.520247853519809,0.354441960583818,2.25604691091458,-0.107253292011118,0.553479590345254,0.831355479289438,0.504270067439327,0.648213283253173,-0.43112336209797,1.29469912896071,1.21219047513534,0.547459527741454,1.6149531660269,-0.873703013642946,-0.674643236263759,-0.352755913325897,0.165853812092005,0.878182958627508,1.12818879353341,1.00801956759408,2.0840689699021,-0.422943020732125,-0.327527150266358,-0.333760878882771,-0.497728426873585,-0.873703013642946,0.915443474175843,-0.389761884350515,2.14864690049,-0.348884470768489,0.413895067053642,-0.429176519151251,0.737071207557229,0.78214086773284,0.470053631621737,-0.833265282339658,0.121479606678252,0.0673109748377886,-0.844303584473059,-0.826140612471286,-1.26307887123942,0.969220403511353,1.04412111432874,0.339224102439923,0.819334522372816,-0.0901427996044312,0.995534466161905,0.713825149248033,0.967198786849948,0.915385265330032,1.10229257627323,0.878270400464658,1.03735475332795,0.930169280769249,-0.873708082064821,0.412574335853443,0.492764062811136,0.531413871428221,0.242255991095797,0.825654356124018,0.786205642730269,2.08331182930643,-0.709561836644673,1.19292124205725,0.120614317269199,0.0651759597975809,0.500844975704261,1.03058635059725,0.827053150299627,-0.202266440063338,0.298081923009849,0.4464466074915,0.553532736588961,1.0894321731358,0.884905980721917,-0.334477368732967,0.289628411882462,-0.0989804399628769,0.820046155311075,0.325126520388504,0.925305809932357,0.54574534143801
2,"2024-02-28",0.32312712823366,-1.31329290702268,0.195962553599677,0.334215888988526,0.0912584418033365,0.115385796523208,-0.14068491957678,0.136925927648,-0.402666199280975,0.0911490097448033,-0.46992184148571,-0.188567984404758,0.380657236628447,0.366552768296947,-0.45728846310885,0.37875729185754,0.161833873649814,0.227597456922951,0.0380336272426744,0.190346614906938,0.169201088658226,-0.604971310333855,-0.491092193061451,0.321290653078418,0.257502989524906,-0.938342258346162,0.583256710394013,-0.216441525253755,-0.239517029278572,-0.229497772125393,-0.272725274168606,-0.289133382449365,-0.110408634020544,-0.01270547084387,0.395943066453931,-1.29162781322409,-1.40237469767843,0.556914954874905,0.830197125113097,-0.216441525253755,-0.316570034524525,-1.22276828144105,0.385131123902744,-0.11412108856826,-1.60976902624683,1.70413422154834,-0.576938889143288,-0.798958154812707,1.17446306794205,-0.289389683344773,1.44844941874474,1.95294809674945,-0.556403733706431,-1.14987677796894,-0.447699170374173,0.155591644866446,0.191808873954194,-0.250450490921345,0.324077901982057,-0.169028313812861,-0.10793280847582,-0.0931461438497261,0.196642511028523,-0.316507288930567,-0.0827376203043695,-0.289069412446079,0.256290072086147,0.223740148711677,-0.216425437468266,-0.44063107866724,-0.0891856114400325,-0.0960165184329078,-0.189674515080479,-0.514503807718698,0.204565039576339,0.706223641233679,0.76573286214545,-0.250768845670437,-0.343606212388453,-0.414129231605087,0.1671841702057,0.287662599282546,0.100924168025334,1.69881939576198,-0.0211778421972086,-0.0951291334483176,0.0381995667239092,-0.363207660496088,-0.278722359902226,-0.36624966737919,0.0320775597174596,0.472223103554551,-0.744155445906114,0.234980447049899,0.263778319071759,-0.363931801124636
2,"2024-03-06",0.354523057969297,0.259141238697586,0.409022511204695,0.301002614578979,0.247347541358364,0.0857037605374358,-1.59094489038641,0.461386431026536,-0.201924988291225,-0.234275553975943,-0.552713445884643,-0.202769444936996,0.746256456888729,0.735811503811619,-0.531217036726479,-2.12625042349396,-0.947308946051937,-2.56530582677899,0.253169122503505,0.49680717266622,0.326475207341435,0.0630659445223703,-0.575716795084771,0.660045038523175,0.526473962642323,-0.142045956855608,0.845340890655594,-0.377124991354082,-0.296721079057296,-0.665208345691776,0.0508605150846491,0.309774764041381,0.53769669824983,0.288939582079511,0.708336472074235,-0.422943020732125,-0.327527150266358,-0.22897548667377,-0.384713486276546,-0.377124991354082,0.329994881907075,-0.389761884350515,0.753428027442442,-0.231502779667032,0.343649980160022,-0.421930187794901,0.122773392142487,0.16661746108139,0.249722181487641,-0.65197341600661,0.101674087096786,0.346664622531078,-0.932888153938144,-0.659234539770211,-1.01674768266195,0.414957429180899,0.808998876828502,-0.0114082342257265,0.609676615268664,-0.222206829245331,0.539177992539629,0.42810037142706,0.802797969026713,0.329963479238675,0.527717921032203,0.309836672404785,0.666363379928009,0.595508285509423,-0.377153198002278,0.132750441742827,0.532136600954732,0.158770446277711,-0.0322910006049425,-0.0408306594034504,0.286010974358506,0.939334753008527,0.156223539488915,0.567521591369504,-0.262917194624236,-0.358675287737916,0.313051085140628,0.676052386970509,-0.014930349328393,0.834595685393205,0.0207497420430995,0.469289154138593,0.253179110877057,0.471626901299508,0.547460678933413,-0.533117493339031,0.174081311718619,2.26001433680084,-0.22705568087279,0.51400914479967,0.606497636052237,0.166046349155331
3,"2023-11-08",0.371009446346623,-0.0706944202154123,-0.372197333347038,0.857396912102274,-0.599993284797501,0.232122195003308,0.558788697629354,-1.11167910379217,-0.609529305357642,0.864032348582114,1.46213482932091,1.93694801434561,-0.551967564756099,-0.600159336527577,1.53397274703567,0.659440789821592,0.350923035585994,-0.109733667929148,-0.00620240690418921,0.622159638494493,0.713081495039462,1.90009736277453,0.0988122673332363,0.632081319154578,0.144545812079351,2.02497184378489,0.708058700994765,2.21997153913559,2.28839965290994,2.17327086346061,-1.07500409049899,0.521241097246757,0.944096807854394,0.420182927378975,-0.355002620133331,-0.0854851841101915,-0.908746310058703,-0.429814155069443,-0.695504572910949,2.21997153913559,0.466670004530591,-0.192851522554248,-0.60243184242828,-0.260848202441719,0.976594242270898,-0.907910314995706,0.616519266145822,0.757408956264024,-0.240246806445704,0.0329069679098818,-1.00743500955412,-0.887147321433518,-0.246357740574584,0.885209528585539,0.493872123854223,0.669707505311452,0.813446179147123,0.40263936911878,0.755462212090129,-0.414228666934348,0.444141187500521,0.195226888380233,0.394497006557866,0.466635069931125,1.00991877974826,0.521336387914044,0.915929338396421,0.670502374374892,2.2199565850976,0.477267932679695,0.0295069555507223,0.278005639993064,-0.0723900090981169,0.546177275498483,0.750757047894662,0.185530243468693,-1.94593907792972,1.2364708989676,0.815823358451388,1.17137591496149,0.388429735889057,0.96675395529169,0.452686545680515,-2.13271990550045,0.623505046925269,-0.257304021905703,-0.00627239136089562,0.997507899522077,1.27322236894589,-1.14676122464873,0.678115770716715,-0.22513399030579,2.0561497356351,-0.908245660515497,0.720813565795682,-0.00678031318120386
3,"2023-11-12",-1.24003453683986,-0.16804715849094,-0.372197333347038,-1.07453277449521,-1.44733411095337,-1.36654514933012,1.36898979864032,-1.76701932976609,-1.53422020278914,0.660641996256535,1.63633575151372,1.54892406395921,-0.929030305033631,-0.947244184111296,1.53489925843012,0.615567474697268,0.5774366010021,0.0688533981690218,-0.642267121500391,0.169737569544255,0.714976391529281,2.06044378674282,0.445826620811124,0.251880842963074,-0.34901060795923,2.22303853518812,0.674778170167897,1.69181295923244,1.72253119859581,1.81511728364785,-0.181800341651162,0.296280845926004,0.847686314872605,-0.118467000182809,-0.57127497787046,-0.871318148484926,-0.894147848029931,0.00679164579096701,-0.314079148404828,1.69181295923244,0.281383626953351,-0.787790356706129,-0.960754960011666,0.414096521374743,1.42364580504807,-1.30499113312334,0.0788608207625461,0.306089119162154,-0.0789968135132633,0.274629456351119,-0.710352215808193,-0.30516055541239,-0.202065455841294,0.578841849734372,-0.126334129109681,0.686158531577605,0.938077107325349,-0.295503450480335,1.0164946577326,-0.347208618470761,0.138916241614661,-0.0105500692624397,0.305070805588439,0.281356249540465,0.837377750507447,0.296241301566648,0.85535571619264,0.565634190048396,1.6918082030998,0.23641074705886,-0.28325108085092,-0.501279990869622,-0.753492351234706,0.0922086496881347,1.11537696871606,0.511320382201972,-2.54635509023054,1.51777287142944,1.01003212538125,1.2943889122129,0.69311137717848,0.861266045305662,0.652253419756634,-0.617786143743872,0.890337510094072,-0.598237513123832,-0.642237131552462,1.29560093259384,1.99788795012909,-1.1478190475567,0.356980548779184,-0.776159445324641,2.63087122273203,-0.786389747181065,0.596723285177477,-0.335111746404738
3,"2023-12-06",-1.06345520649291,-1.00783533781173,-1.15341717789877,-0.785162786692155,-0.756082384352529,-1.12709217684499,-1.22905506526818,-1.67567416678207,-2.32750391033161,-0.234275553976449,1.00802941201263,1.65806979727052,-1.9885445861471,-1.97432488576963,0.834006456329293,0.443245779148716,0.276258431206422,-0.112214043847179,-0.938730977677195,-0.0772384032236735,0.657705059134641,1.84529787764663,1.05438390437514,-0.286605679942329,-0.998182151278689,1.9755183538335,-0.331957887344842,1.49832884209698,1.37213698401047,1.49927735277733,-0.941290954443927,-0.526293614531967,0.312015032868824,-0.628104201239147,-1.91096208274214,-0.294222065272226,-0.631375531512036,0.120309154014595,-0.215191075384816,1.49832884209698,-0.350034304239045,-0.359782452557852,-2.04929392827065,0.590169058022445,1.50670840378498,-1.3873579794777,-0.25988360993988,-0.0206218584381826,-0.515280065135461,0.476064863385531,-0.769768774557569,-0.21204267284907,-0.135627028741645,0.730098526628807,0.0150414236745489,0.47894832120787,0.721179555103753,-0.4868312721168,0.709947762957436,-0.0866939205628214,-0.140332679839031,-0.294861054411197,-0.0703843395398678,-0.350036518269324,0.13439706663832,-0.526226976318904,0.496708640217629,0.206780907490059,1.4983324595322,0.0354570323474623,-0.403664932240218,-0.85873554323408,-1.05182838057173,-0.334321211693491,0.807667851875254,-0.553354563784914,-2.07156905442563,1.4446804339795,1.00511658231222,1.19640825889107,0.565143483791935,0.364039216167948,0.727479124794291,-0.524724010424032,0.819383400558324,-0.788695912155812,-0.938615855415606,1.24094927829539,2.31823692776543,-0.695469141929114,0.0185953182313311,0.0805266241266767,2.09693313542101,-1.07216010164293,0.0696234532491114,-0.604010133575836
3,"2023-12-09",-0.614523300266386,-0.792345864651123,-0.15913737574202,-0.443764231822737,-0.845276155526831,-0.844585640408954,1.65256018399416,-1.86718564126263,-0.469579936277557,1.10810077137317,0.642125994679766,1.15383890499648,-0.0651863492411937,-0.0667178251651814,0.703205356808635,0.657855007347219,1.3129540285327,-0.0154793830440029,-0.294423523798969,0.275287476101698,0.500997383947063,1.93557492707359,0.260349462935668,0.247076604293257,-0.196584863806229,2.22193963651356,0.14228967693802,1.49569003539605,1.43540828874832,1.77197658513432,0.818373916040717,0.0153115920167645,0.48737801826327,0.3354728207494,-0.0786546074692171,-0.773089027937835,-0.908746310058716,-0.00194047022639027,-0.243444810533536,1.49569003539605,0.0311061150358076,-0.784260635612787,-0.052231715805641,0.23802398472691,0.910663304551674,-0.916670799210957,0.210472298409843,0.346114305654781,-0.444994856451897,0.133624671426989,-0.472685980811656,-0.514675791179969,0.107980537290297,0.32649173770392,-0.151583613205675,0.827032708932994,0.439329473641057,0.156259538160653,0.604516045526518,0.307229507663691,0.180421692167754,0.0518947458512029,0.0143604576008314,0.0310299628639424,0.455082748886788,0.0152162972228292,0.632826647149221,0.424620576026613,1.49568147424435,0.200352152473433,-0.384653580910679,-0.271841988460584,-0.491722331637425,0.279701195404823,0.979537140345209,0.588323022498593,-2.02578800258899,0.893107847196922,1.42629325758546,1.20926682566138,0.604892455731716,0.629281116815054,0.963846584488799,-1.19520589988003,0.834326342352426,-0.776538596918077,-0.294282651236804,0.71993764885742,0.916647929399893,-0.463394875984402,0.0245086902399692,-0.909195760951359,1.92437397048232,-1.34809638328793,0.440164870722214,-0.146436541723149
